z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m],area ratio [-],Push,Total unit weight [kN/m3],Layer no,Vertical total stress [kPa],Water pressure [kPa],Vertical effective stress [kPa],qt [MPa],Delta u2 [MPa],Rf [%],Bq [-],Qt [-],Fr [%],qnet [MPa],Ic [-]
7.5,34.7707,0.2756,0.1076,AW__7_5,AW,86.0,0.1453125,0.19375,130.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,142.5,76.875,65.625,34.797599999999996,0.030725000000000002,0.7920086442743179,0.0008865938923852479,528.0777142857143,0.7952653433405186,34.6551,1.408548140525118
8.0,41.1994,0.2974,0.1155,AW__8_0,AW,88.0,0.16625,0.2216666666666667,165.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,152.0,82.0,70.0,41.228275,0.0335,0.7213496077631188,0.0008155559383123227,586.8039285714284,0.7240189135942828,41.076274999999995,1.3409031220630616
8.5,38.0581,0.3044,0.1178,AW__8_5,AW,90.0,0.18875,0.2516666666666667,207.5,2.48,55.0,32.0,0.75,1.0,19.0,1.0,161.5,87.125,74.375,38.08755,0.030674999999999994,0.7992112908286304,0.0008088108305505053,509.9300840336135,0.802614561759002,37.926050000000004,1.4017553303159789
9.0,29.64437692307692,0.2898384615384615,0.1374615384615385,AW__9_0,AW,92.0,0.21125,0.2816666666666667,250.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,171.0,92.25,78.75,29.678742307692303,0.0452115384615385,0.9765860646437822,0.001532192398526959,374.7014896214896,0.9822454680407866,29.507742307692304,1.5405215453225136
9.5,19.25745384615385,0.2092935897435897,0.1559230769230769,AW__9_5,AW,80.0,0.254375,0.3391666666666667,284.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,180.5,97.375,83.125,19.29643461538462,0.05854807692307688,1.0846231125864285,0.0030627891390650097,229.96613071139393,1.0948645407855127,19.11593461538462,1.7022301330959906
10.0,8.870530769230776,0.128748717948718,0.1743846153846154,AW__10_0,AW,68.0,0.2975,0.3966666666666667,318.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,190.0,102.5,87.5,8.91412692307693,0.07188461538461538,1.4443222433305585,0.00823974891911158,99.70430769230776,1.475777680493779,8.72412692307693,2.037337806358332
10.5,3.1111,0.1142,0.2617,AW__10_5,AW,46.0,0.30125,0.4016666666666667,337.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,199.5,107.625,91.875,3.176525,0.154075,3.5951236020494095,0.05175468798548887,32.40299319727891,3.8360443731577667,2.977025,2.6657205406052773
11.0,5.1612,0.0839,0.029300000000000014,AW__11_0,AW,24.0,0.305,0.4066666666666667,356.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,209.0,112.75,96.25,5.168525,-0.08345,1.6232871080240496,-0.016826208155014843,51.52753246753247,1.6916942650757885,4.959525,2.280717119867761
11.5,32.1301,0.1898,-0.02879999999999999,AW__11_5,AW,32.0,0.3115625,0.4154166666666667,369.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,218.5,117.875,100.625,32.1229,-0.146675,0.5908557446556818,-0.004597328268201251,317.0623602484472,0.594902270533218,31.904400000000003,1.3873033422108538
12.0,33.1689,0.2605,0.1466,AW__12_0,AW,40.0,0.318125,0.4241666666666667,382.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,228.0,123.0,105.0,33.20555,0.02360000000000001,0.784507409152988,0.0007156383661005748,314.07190476190476,0.7899313320728799,32.97755,1.4743526243492895
12.5,8.4761,0.1555,0.0897,AW__12_5,AW,32.0,0.3159375,0.42125,400.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,237.5,128.125,109.375,8.498525,-0.03842499999999999,1.8297292765509308,-0.004651359849413358,75.52937142857142,1.882333003471119,8.261025,2.1760820290337803
13.0,6.685991999999999,0.104784,-0.061169999999999926,AW__13_0,AW,24.0,0.31375,0.4183333333333333,418.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,247.0,133.25,113.75,6.670699499999999,-0.19441999999999993,1.5708097778951071,-0.03026604840403882,56.4720835164835,1.6312095545565297,6.423699499999999,2.226498187269059
13.5,4.9973,0.1118,-0.13935,AW__13_5,AW,18.0,0.3140625,0.41875,426.5,2.48,55.0,32.0,0.75,1.0,19.0,1.0,256.5,138.375,118.125,4.9624625,-0.277725,2.2529137499779597,-0.05901555739128818,39.838835978835974,2.375709538696919,4.7059625,2.449444834020413
14.0,8.1778,0.1191,-0.14605,AW__14_0,AW,12.0,0.314375,0.4191666666666667,435.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,266.0,143.5,122.5,8.141287499999999,-0.28955000000000003,1.4629135747877717,-0.03676691168417662,64.2880612244898,1.5123257404888395,7.875287499999999,2.1547453656392066
14.5,10.0029,0.1724,-0.23825,AW__14_5,AW,8.0,0.3196875,0.42625,446.5,2.48,55.0,32.0,0.75,1.0,19.0,1.0,275.5,148.625,126.875,9.9433375,-0.38687499999999997,1.7338242818369585,-0.04001670487324595,76.19970443349753,1.7832322895373445,9.667837500000001,2.14444070378061
15.0,40.2847,0.3314,-0.22435,AW__15_0,AW,4.0,0.325,0.4333333333333333,458.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,285.0,153.75,131.25,40.228612500000004,-0.3781,0.8237917725847491,-0.00946584388179712,304.3322857142858,0.8296695748287662,39.94361250000001,1.4669633242849143
15.5,44.05693396226415,0.4231415094339623,-0.09909150943396222,AW__15_5,AW,42.0,0.3503125,0.4670833333333333,498.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,294.5,158.875,135.625,44.03216108490565,-0.25796650943396227,0.9609828339291218,-0.005898040796767465,322.48966698547946,0.9674534461560247,43.73766108490565,1.5008935785682171
16.0,45.31325471698114,0.5503113207547171,0.049988679245283,AW__16_0,AW,80.0,0.375625,0.5008333333333334,538.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,304.0,164.0,140.0,45.32575188679246,-0.11401132075471701,1.214125078673153,-0.002532360825082937,321.58394204851754,1.2223232053219055,45.02175188679246,1.5831082877316038
16.5,47.2178,0.555,-0.03739999999999999,AW__16_5,AW,84.0,0.3834375,0.51125,581.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,313.5,169.125,144.375,47.20845,-0.206525,1.1756369887170626,-0.004403992327532069,324.8135064935065,1.1834963039730293,46.89495,1.5650690976023796
17.0,44.4717,0.4523,-0.1555,AW__17_0,AW,88.0,0.39125,0.5216666666666666,624.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,323.0,174.25,148.75,44.432825,-0.32975,1.0179411279836472,-0.0074756587676328345,296.5366386554622,1.0253951358909268,44.109825,1.5326086805662487
17.5,28.3633,0.2171,-0.2184,AW__17_5,AW,84.0,0.4109375,0.5479166666666666,662.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,332.5,179.375,153.125,28.308699999999998,-0.397775,0.7669020477803643,-0.01421833558524746,182.70171428571427,0.7760167571006784,27.9762,1.5773629712769421
18.0,35.56334473684209,0.4983657894736836,-0.2016434210526317,AW__18_0,AW,80.0,0.430625,0.5741666666666667,700.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,342.0,184.5,157.5,35.51293388157893,-0.38614342105263166,1.4033360102984707,-0.010979049414860078,223.30751670843767,1.4169819634351728,35.17093388157893,1.7205626278237889
18.5,49.076206578947364,0.9722802631578944,-0.05025197368421064,AW__18_5,AW,84.0,0.435,0.5800000000000001,744.0,2.48,55.0,32.0,,1.0,19.0,1.0,351.5,189.625,161.875,,-0.23987697368421065,,,,,,1.8189894035458565e-12
19.0,62.589068421052616,1.446194736842105,0.1011394736842104,AW__19_0,AW,88.0,0.439375,0.5858333333333333,788.0,2.48,55.0,32.0,,1.0,19.0,1.0,361.0,194.75,166.25,,-0.0936105263157896,,,,,,1.8189894035458565e-12
19.5,73.3021,1.7613,0.199875,AW__19_5,AW,86.0,0.4628125,0.6170833333333333,832.5,2.48,55.0,32.0,0.5,1.0,19.0,1.0,370.5,199.875,170.625,73.40203749999999,0.0,2.39952467259509,0.0,428.02366300366293,2.4116978230124215,73.03153749999998,1.7682341916774327
20.0,62.8654,1.4415,0.205,AW__20_0,AW,84.0,0.48625,0.6483333333333333,877.0,2.48,55.0,32.0,0.5,1.0,19.0,1.0,380.0,205.0,175.0,62.9679,-2.7755575615628914e-17,2.2892616714230587,-4.43465519942815e-19,357.6451428571428,2.3031608346022154,62.5879,1.7837859205394784
20.5,46.42626842105265,0.7464947368421055,0.1471934210526318,AW__20_5,AW,82.0,0.4828125,0.64375,919.0,2.48,55.0,32.0,,1.0,19.0,1.0,389.5,210.125,179.375,,-0.0629315789473682,,,,,,1.8189894035458565e-12
21.0,38.26343947368422,0.5674815789473686,-0.005010526315789327,AW__21_0,AW,80.0,0.479375,0.6391666666666667,961.0,2.48,55.0,32.0,,1.0,19.0,1.0,399.0,215.25,183.75,,-0.22026052631578932,,,,,,1.8189894035458565e-12
21.5,30.100610526315798,0.3884684210526317,-0.1572144736842104,AW__21_5,AW,76.0,0.4709375,0.6279166666666667,997.5,2.48,55.0,32.0,,1.0,19.0,1.0,408.5,220.375,188.125,,-0.3775894736842104,,,,,,1.8189894035458565e-12
22.0,29.9702,0.2437,-0.307025,AW__22_0,AW,72.0,0.4625,0.6166666666666667,1034.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,418.0,225.5,192.5,29.89344375,-0.532525,0.8152289245697897,-0.01806673394018029,153.1191883116883,0.8267899274629241,29.47544375,1.625592172792857
22.5,24.088,0.2554,-0.294925,AW__22_5,AW,74.0,0.4584375,0.6112500000000001,1072.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,427.5,230.625,196.875,24.01426875,-0.52555,1.0635343622528586,-0.02228155986817821,119.80580952380953,1.0828104633874447,23.58676875,1.7946620513714728
23.0,19.8737,0.3079,-0.2933250000000001,AW__23_0,AW,76.0,0.454375,0.6058333333333333,1110.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,437.0,235.75,201.25,19.80036875,-0.5290750000000002,1.5550215447376452,-0.02732349968803854,96.21549689440992,1.590115872786857,19.36336875,1.994271234639373
23.5,34.2547,0.4105,-0.245525,AW__23_5,AW,84.0,0.45875,0.6116666666666667,1153.5,2.48,55.0,32.0,0.75,1.0,19.0,1.0,446.5,240.875,205.625,34.19331875,-0.4864,1.2005269304255526,-0.014413210430390568,164.11826747720366,1.2164109542918025,33.74681875,1.7283753376765318
24.0,38.2376,0.5591,0.216475,AW__24_0,AW,92.0,0.463125,0.6175,1197.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,456.0,246.0,210.0,38.29171875,-0.029524999999999996,1.4601068279286888,-0.0007803472743596287,180.17008928571428,1.4777041866027723,37.83571875,1.769035074550756
24.5,26.144,0.36098,0.232993,AW__24_5,AW,90.0,0.463125,0.6175,1239.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,465.5,251.125,214.375,26.202248249999997,-0.01813199999999998,1.3776680403751234,-0.0007045179066085003,120.0548023323615,1.4025858919453822,25.736748249999998,1.8738356773110072
25.0,30.8008,0.3884,0.122225,AW__25_0,AW,88.0,0.463125,0.6175,1281.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,475.0,256.25,218.75,30.83135625,-0.13402499999999998,1.2597564533023098,-0.004415055578351898,138.77191428571427,1.279468447403005,30.356356249999997,1.793306633153426
25.5,34.0059,0.4103,0.05992499999999998,AW__25_5,AW,86.0,0.4634375,0.6179166666666667,1322.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,484.5,261.375,223.125,34.020881249999995,-0.20145000000000005,1.2060240209092175,-0.006006909287506983,150.30310924369746,1.2234474463460485,33.53638125,1.750303149200656
26.0,37.2064,0.5448,0.260325,AW__26_0,AW,84.0,0.46375,0.6183333333333333,1363.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,494.0,266.5,227.5,37.27148125,-0.006175000000000042,1.4617074012855338,-0.00016790165585360857,161.65925824175824,1.4813412487294788,36.77748125,1.7954627753842598
26.5,38.9797,0.5478,0.298225,AW__26_5,AW,78.0,0.4771875,0.63625,1398.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,503.5,271.625,231.875,39.05425625,0.026600000000000013,1.4026640182144037,0.0006899994341874944,166.2566307277628,1.420983797172591,38.55075625,1.770207948207244
27.0,33.6887,0.3722,-0.07547500000000001,AW__27_0,AW,72.0,0.490625,0.6541666666666667,1433.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,513.0,276.75,236.25,33.669831249999994,-0.352225,1.1054406457709824,-0.010622999446004058,140.34637566137565,1.1225439403230066,33.156831249999996,1.736865174943695
27.5,24.38463076923079,0.387546153846154,0.01186730769230778,AW__27_5,AW,68.0,0.4878125,0.6504166666666666,1463.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,522.5,281.875,240.625,24.387597596153867,-0.2700076923076922,1.5891116470909514,-0.011313915278151097,99.17962637362646,1.6239034945686184,23.865097596153866,1.979760084668247
28.0,12.6022,0.2943,-0.149625,AW__28_0,AW,64.0,0.485,0.6466666666666666,1493.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,532.0,287.0,245.0,12.56479375,-0.43662500000000004,2.342258900986735,-0.03628625314050613,49.11344387755102,2.445816043344049,12.03279375,2.3615119205142463
28.5,27.8103,0.4601,-0.179125,AW__28_5,AW,72.0,0.4875,0.6499999999999999,1527.5,2.48,55.0,32.0,0.75,1.0,19.0,1.0,541.5,292.125,249.375,27.765518750000002,-0.47125000000000006,1.6570913158249563,-0.017310082112693227,109.16899749373434,1.6900517305146212,27.224018750000003,1.9602263491122554
29.0,32.5414,0.3091,-0.2529250000000001,AW__29_0,AW,80.0,0.49,0.6533333333333333,1562.0,2.48,55.0,32.0,0.75,1.0,19.0,1.0,551.0,297.25,253.75,32.47816875,-0.5501750000000001,0.9517162201455708,-0.017232188807847236,125.82135467980295,0.9681409661481492,31.927168750000003,1.7160642649878124
29.5,54.35568767123289,0.7053726027397264,-0.1491056849315067,AW__29_5,AW,82.0,0.475625,0.6341666666666667,1602.5,2.48,55.0,32.0,,1.0,19.0,1.0,560.5,302.375,258.125,,-0.4514806849315067,,,,,,1.8189894035458565e-12
30.0,63.52421506849315,1.045989041095891,0.02703472602739732,AW__30_0,AW,84.0,0.46125,0.615,1643.0,2.48,55.0,32.0,,1.0,19.0,1.0,570.0,307.5,262.5,,-0.2804652739726027,,,,,,1.8189894035458565e-12
30.5,72.6927424657534,1.3866054794520548,0.2031751369863013,AW__30_5,AW,90.0,0.4721875,0.6295833333333334,1689.5,2.48,55.0,32.0,,1.0,19.0,1.0,579.5,312.625,266.875,,-0.10944986301369869,,,,,,1.8189894035458565e-12
31.0,95.3539,2.1606,0.31775,AW__31_0,AW,96.0,0.483125,0.6441666666666667,1736.0,2.48,55.0,32.0,0.5,1.0,19.0,1.0,589.0,317.75,271.25,95.51277499999999,-5.551115123125783e-17,2.2621057759027523,-5.847971304476442e-19,349.949400921659,2.2761420940117483,94.92377499999999,1.7580623241148903
31.5,88.75603414634146,2.0299292682926837,0.322875,AW__31_5,AW,100.0,0.48125,0.6416666666666666,1787.0,2.48,55.0,32.0,0.5,1.0,19.0,1.0,598.5,322.875,275.625,88.91747164634147,0.0,2.2829363349044414,0.0,320.4316431613296,2.2984068207012145,88.31897164634147,1.7800969374949316
32.0,95.4851,2.3923,0.328,AW__32_0,AW,104.0,0.479375,0.6391666666666667,1838.0,2.48,55.0,32.0,0.5,1.0,19.0,1.0,608.0,328.0,280.0,95.6491,0.0,2.501121286034056,0.0,339.43249999999995,2.5171215400495157,95.0411,1.8054601701205313
32.5,90.674,2.2139,0.333125,AW__32_5,AW,,,,,,,,0.5,1.0,19.0,1.0,617.5,333.125,284.375,90.8405625,0.0,2.4371271368998846,0.0,317.26791208791207,2.4538071959151244,90.2230625,1.8084101380122684
33.0,95.37025483870968,2.1424548387096785,0.33825,AW__33_0,AW,,,,,,,,0.5,1.0,19.0,1.0,627.0,338.25,288.75,95.53937983870968,0.0,2.242483510282972,0.0,328.70088255830194,2.257297564712297,94.91237983870968,1.7651819962816901
33.5,96.24571812080539,2.142587919463088,0.343375,AW__33_5,AW,,,,,,,,0.5,1.0,19.0,1.0,636.5,343.375,293.125,96.4174056208054,0.0,2.22220034408471,0.0,326.75788697929346,2.2369676978682462,95.7809056208054,1.762074566718129
34.0,93.07358724832216,2.063175167785236,0.3485,AW__34_0,AW,,,,,,,,0.5,1.0,19.0,1.0,646.0,348.5,297.5,93.24783724832216,-5.551115123125783e-17,2.2125716034474134,-5.994605817852024e-19,311.266679826293,2.2280067319318966,92.60183724832216,1.7704009530500768
34.5,89.90145637583895,1.983762416107383,0.353625,AW__34_5,AW,,,,,,,,0.5,1.0,19.0,1.0,655.5,353.625,301.875,90.07826887583894,0.0,2.202265253167486,0.0,296.22449317048097,2.2184086234925053,89.42276887583894,1.7791126906707406
35.0,86.7293255033557,1.904349664429531,0.35875,AW__35_0,AW,,,,,,,,0.5,1.0,19.0,1.0,665.0,358.75,306.25,86.90870050335569,0.0,2.191207155785284,0.0,281.61208327626343,2.2081029145490274,86.24370050335568,1.7882344392484877
35.5,83.55719463087249,1.824936912751678,0.363875,AW__35_5,AW,,,,,,,,0.5,1.0,19.0,1.0,674.5,363.875,310.625,83.73913213087249,0.0,2.1793119492802457,0.0,267.411290562165,2.1970083607622537,83.0646321308725,1.7977932336511646
36.0,80.38506375838926,1.745524161073826,0.369,AW__36_0,AW,,,,,,,,0.5,1.0,19.0,1.0,684.0,369.0,315.0,80.56956375838926,0.0,2.1664808392264305,0.0,253.60496431234688,2.185030785228098,79.88556375838927,1.8078187697684402
36.5,78.27418844221107,1.679312060301508,0.374125,AW__36_5,AW,,,,,,,,0.5,1.0,19.0,1.0,693.5,374.125,319.375,78.46125094221107,0.0,2.140307527773638,0.0,243.49980725545538,2.1593938875118024,77.76775094221107,1.8125134442471895
37.0,78.3344648241206,1.6443497487437189,0.37925,AW__37_0,AW,,,,,,,,0.5,1.0,19.0,1.0,703.0,379.25,323.75,78.52408982412061,-5.551115123125783e-17,2.0940704342154834,-7.133175769796554e-19,240.37402262276638,2.1129873051894132,77.8210898241206,1.8063761409300287
37.5,78.39474120603016,1.60938743718593,0.384375,AW__37_5,AW,,,,,,,,0.5,1.0,19.0,1.0,712.5,384.375,328.125,78.58692870603016,0.0,2.0479072839277888,0.0,237.33159224694904,2.066644293804377,77.87442870603016,1.8000597166550418
38.0,78.45501758793971,1.574425125628141,0.3895,AW__38_0,AW,,,,,,,,0.5,1.0,19.0,1.0,722.0,389.5,332.5,78.6497675879397,0.0,2.0018178996749714,0.0,234.36922582839009,2.0203647228203194,77.92776758793971,1.7935569528402109
38.5,78.51529396984925,1.5394628140703517,0.394625,AW__38_5,AW,,,,,,,,0.5,1.0,19.0,1.0,731.5,394.625,336.875,78.71260646984925,0.0,1.9558021047874214,0.0,231.48380399213139,1.9741484620580143,77.98110646984925,1.7868601398764616
39.0,78.5755703517588,1.504500502512563,0.39975,AW__39_0,AW,,,,,,,,0.5,1.0,19.0,1.0,741.0,399.75,341.25,78.7754453517588,0.0,1.909859723159245,0.0,228.67236733116133,1.9279953816941602,78.0344453517588,1.7799610350600892
39.5,78.63584673366834,1.469538190954774,0.404875,AW__39_5,AW,,,,,,,,0.5,1.0,19.0,1.0,750.5,404.875,345.625,78.83828423366835,0.0,1.8639905792460145,0.0,225.9321062818614,1.8819053522601652,78.08778423366834,1.772850815741713
40.0,78.69612311557789,1.4345758793969852,0.41,AW__40_0,AW,,,,,,,,0.5,1.0,19.0,1.0,760.0,410.0,350.0,78.90112311557789,-5.551115123125783e-17,1.8181944980625364,-7.103961271346426e-19,223.26035175879395,1.8358782446409376,78.14112311557788,1.765520027038203
40.5,83.2929,1.6017,0.415125,AW__40_5,AW,,,,,,,,0.5,1.0,19.0,1.0,769.5,415.125,354.375,83.5004625,0.0,1.9181929680928413,0.0,233.45597883597884,1.9360345287896292,82.7309625,1.7755123024913766
0.0,0.0,0.0,0.0,,,,,,,,,,,,19.0,1.0,0.0,0.0,0.0,,0.0,,,,,,
0.5,1.446,0.0138,0.0063,DS__0_5,DS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,9.5,5.125,4.375,1.447575,0.0011749999999999998,0.9533184809077249,0.0008170644785564034,328.7028571428571,0.9596161535385845,1.438075,1.9321432260709612
1.0,7.7512,0.0587,0.0071,DS__1_0,DS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,19.0,10.25,8.75,7.752975,-0.00315,0.7571287151061367,-0.00040729379135567416,883.8828571428571,0.7589887477008912,7.733975,1.5605011176668209
1.5,5.2157,0.046,0.0214,DS__1_5,DS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,28.5,15.375,13.125,5.22105,0.006024999999999999,0.881048831173806,0.0011603162222799971,395.62285714285713,0.8858845846453092,5.19255,1.7436750689553382
2.0,5.3036,0.0475,0.0304,DS__2_0,DS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,38.0,20.5,17.5,5.3112,0.009899999999999999,0.8943364964603102,0.0018774178866722293,301.32571428571424,0.9007813092619282,5.2732,1.7825199088633317
2.5,6.0957,0.0506,0.0347,DS__2_5,DS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,47.5,25.625,21.875,6.104375,0.009075,0.8289136889525954,0.0014982973893303065,276.88571428571424,0.8354143019296254,6.056875,1.758505453114147
3.0,7.935893333333333,0.05558666666666666,0.03317,DS__3_0,DS,8.0,0.135,0.18,3.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,57.0,30.75,26.25,7.944185833333332,0.0024199999999999985,0.6997150851309181,0.0003068268012365626,300.4642222222222,0.7047718646585289,7.887185833333332,1.6694628986306737
3.5,13.1654,0.0849,0.03175,DS__3_5,DS,14.0,0.125625,0.1675,9.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,66.5,35.875,30.625,13.1733375,-0.004125000000000004,0.6444836018207231,-0.0003147212285190843,427.9783673469388,0.6477535103338238,13.106837500000001,1.5248786311234648
4.0,17.1547,0.1227,0.04295,DS__4_0,DS,20.0,0.11625,0.155,15.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,76.0,41.0,35.0,17.1654375,0.0019500000000000003,0.7148084632273427,0.0001141055695952544,488.2696428571428,0.7179873532993699,17.0894375,1.495124942281615
4.5,19.6534,0.1603,0.05425,DS__4_5,DS,24.0,0.11625,0.155,27.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,85.5,46.125,39.375,19.6669625,0.008125,0.8150724851384651,0.00041493325638981257,497.30698412698416,0.818631396914301,19.5814625,1.509955309128914
5.0,21.4728,0.1787,0.06465,DS__5_0,DS,28.0,0.11625,0.155,39.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,95.0,51.25,43.75,21.4889625,0.013399999999999995,0.8315897056453982,0.0006263449325948849,489.00485714285713,0.835282383990343,21.3939625,1.5046496278886754
5.5,20.6339,0.1873,0.07515,DS__5_5,DS,54.0,0.1159375,0.1545833333333334,65.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,104.5,56.375,48.125,20.6526875,0.018774999999999993,0.906903762524853,0.0009137058925513501,426.9753246753246,0.911515918374796,20.548187499999997,1.5526115702764898
6.0,23.52597037037037,0.2076777777777778,0.07014444444444445,DS__6_0,DS,80.0,0.115625,0.1541666666666667,92.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,114.0,61.5,52.5,23.54350648148148,0.008644444444444455,0.8821021539044325,0.00036895546439601553,446.27631393298054,0.8863941625997325,23.42950648148148,1.5197855632322588
6.5,27.5827,0.2131,0.0607,DS__6_5,DS,62.0,0.1403125,0.1870833333333334,119.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,123.5,66.625,56.875,27.597875,-0.005925000000000007,0.7721609000692989,-0.0002156554971678157,483.065934065934,0.7756318387588436,27.474375,1.4452191653660598
7.0,29.4227,0.2517,0.0758,DS__7_0,DS,44.0,0.165,0.22,147.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,133.0,71.75,61.25,29.44165,0.004049999999999998,0.8549113246030707,0.00013818446090147442,478.50857142857143,0.858790834787682,29.30865,1.4690830271755482
7.5,31.3559,0.2604,0.0905,DS__7_5,DS,60.0,0.1571875,0.2095833333333333,177.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,142.5,76.875,65.625,31.378525,0.013624999999999998,0.8298669233177788,0.00043619506643370907,475.9775238095238,0.8336528095364247,31.236025,1.4505500234377948
8.0,48.4627,0.2837,0.1011,DS__8_0,DS,76.0,0.149375,0.1991666666666667,208.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,152.0,82.0,70.0,48.487975,0.019099999999999992,0.585093520610007,0.000395150816757084,690.5139285714284,0.5869334382931141,48.335975,1.22948858982072
8.5,38.2854,0.2969,0.1074,DS__8_5,DS,80.0,0.1890625,0.2520833333333333,253.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,161.5,87.125,74.375,38.312250000000006,0.020274999999999987,0.7749479605087145,0.0005314443359566976,512.9512605042019,0.7782284751938033,38.15075000000001,1.389837400363962
9.0,34.993144736842105,0.2875315789473684,0.1112657894736842,DS__9_0,DS,84.0,0.22875,0.305,299.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,171.0,92.25,78.75,35.02096118421053,0.019015789473684208,0.8210270912752796,0.0005456473645169996,442.5391896407686,0.8250556648471687,34.84996118421053,1.4388274270667527
9.5,32.94100657894737,0.2741105263157895,0.1039302631578947,DS__9_5,DS,76.0,0.2565625,0.3420833333333334,332.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,180.5,97.375,83.125,32.96698914473685,0.006555263157894703,0.8314697017442099,0.00019993794178316303,394.423929560744,0.8360472056209531,32.78648914473685,1.465525276259138
10.0,30.888868421052628,0.2606894736842105,0.09659473684210527,DS__10_0,DS,68.0,0.284375,0.3791666666666667,366.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,190.0,102.5,87.5,30.913017105263155,-0.005905263157894733,0.8433000014088768,-0.00019220974091386042,351.1201954887217,0.8485152118720524,30.723017105263153,1.4942383842187887
10.5,34.406,0.3113,0.0968,DS__10_5,DS,70.0,0.2965625,0.3954166666666667,399.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,199.5,107.625,91.875,34.4302,-0.010825000000000001,0.9041481025378884,-0.0003162365946358094,372.5790476190476,0.9094175696085679,34.2307,1.49434030987097
11.0,35.9479,0.3714,0.114,DS__11_0,DS,72.0,0.30875,0.4116666666666667,433.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,209.0,112.75,96.25,35.9764,0.0012500000000000011,1.0323434251342547,3.494802529677867e-05,371.6093506493506,1.0383757276178869,35.767399999999995,1.5342573966988045
11.5,38.8216,0.4074,0.1295,DS__11_5,DS,64.0,0.3475,0.4633333333333334,467.5,2.48,50.0,27.0,0.75,1.0,19.0,1.0,218.5,117.875,100.625,38.853975,0.011624999999999996,1.0485413654587463,0.00030088927339446444,383.9550310559006,1.0544713116636975,38.635475,1.5255004017878449
12.0,39.328,0.4161,0.1377,DS__12_0,DS,56.0,0.38625,0.515,502.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,228.0,123.0,105.0,39.362425,0.01469999999999999,1.0570995054293528,0.0003756283630077608,372.7088095238095,1.063258243860744,39.134425,1.5304160615193712
